type,title,time
MRI,MRI_MRA,2019-03-26T05:06
MRI,MRI_functional,2018-10-16T05:42
MRI,MRI_MRA,2018-08-05T13:29
MRI,MRI_cardiac,2019-02-03T20:33
MRI,MRI_MRV,2019-07-27T08:36
MRI,MRI_functional,2018-05-28T17:07
MRI,MRI_MRA,2017-06-19T10:11
MRI,MRI_MRV,2017-03-30T23:47
MRI,MRI_MRA,2017-04-16T09:46
MRI,MRI_MRV,2019-09-30T02:35
MRI,MRI_MRA,2019-05-11T09:47
MRI,MRI_breast,2019-07-16T04:56
MRI,MRI_functional,2019-09-08T19:17
MRI,MRI_MRV,2017-12-22T04:15
MRI,MRI_cardiac,2018-06-12T20:59
MRI,MRI_MRA,2017-10-21T11:02
MRI,MRI_functional,2017-11-25T15:50
MRI,MRI_breast,2019-04-04T05:06
MRI,MRI_cardiac,2017-08-15T05:52
MRI,MRI_MRA,2018-03-10T04:21
MRI,MRI_MRV,2018-09-21T01:30
MRI,MRI_MRV,2018-07-07T07:20
MRI,MRI_breast,2019-01-18T00:18
MRI,MRI_breast,2018-08-15T08:53
MRI,MRI_cardiac,2018-01-09T00:47
MRI,MRI_MRV,2017-02-11T03:35
MRI,MRI_breast,2017-08-19T12:05
MRI,MRI_cardiac,2019-03-10T15:21
MRI,MRI_breast,2018-02-03T06:05
MRI,MRI_functional,2019-08-08T00:33
MRI,MRI_functional,2019-03-22T01:54
MRI,MRI_functional,2018-05-29T23:06
MRI,MRI_breast,2019-09-17T10:07
MRI,MRI_cardiac,2017-07-06T08:47
MRI,MRI_functional,2019-06-19T08:00
MRI,MRI_MRV,2018-04-27T10:00
MRI,MRI_MRA,2017-10-29T04:16
MRI,MRI_MRV,2019-04-17T03:23
MRI,MRI_functional,2019-03-07T23:24
MRI,MRI_functional,2019-06-27T20:29
MRI,MRI_MRV,2019-05-07T05:41
MRI,MRI_breast,2017-08-01T13:44
MRI,MRI_functional,2017-01-21T11:16
MRI,MRI_cardiac,2017-04-08T23:33
MRI,MRI_functional,2019-05-05T04:10
MRI,MRI_cardiac,2019-07-16T23:44
MRI,MRI_breast,2019-07-12T19:30
MRI,MRI_MRV,2017-09-13T12:13
MRI,MRI_cardiac,2017-08-22T13:27
MRI,MRI_MRV,2019-02-07T04:51
MRI,MRI_cardiac,2019-07-14T14:09
MRI,MRI_breast,2018-12-07T10:01
MRI,MRI_MRV,2018-09-05T01:55
MRI,MRI_MRV,2018-01-09T22:50
MRI,MRI_functional,2019-05-03T03:39
MRI,MRI_breast,2019-06-12T17:56
MRI,MRI_functional,2017-12-06T05:10
MRI,MRI_functional,2019-04-22T21:14
MRI,MRI_breast,2018-10-28T14:25
MRI,MRI_MRV,2018-06-30T21:20
MRI,MRI_cardiac,2018-01-22T14:11
MRI,MRI_breast,2019-03-17T18:06
MRI,MRI_functional,2018-11-02T09:03
MRI,MRI_breast,2017-05-25T19:53
MRI,MRI_breast,2018-03-17T04:58
MRI,MRI_breast,2019-02-15T23:54
MRI,MRI_functional,2017-04-20T21:21
MRI,MRI_breast,2018-07-13T19:48
MRI,MRI_cardiac,2017-12-25T13:49
MRI,MRI_functional,2017-02-27T22:40
MRI,MRI_cardiac,2019-08-21T23:27
MRI,MRI_breast,2018-06-01T20:12
MRI,MRI_breast,2018-08-12T03:02
MRI,MRI_breast,2019-01-22T21:43
MRI,MRI_breast,2018-10-21T05:10
MRI,MRI_MRA,2019-06-09T08:00
MRI,MRI_cardiac,2018-05-28T22:22
MRI,MRI_MRV,2018-10-30T20:08
MRI,MRI_breast,2019-08-06T13:27
MRI,MRI_MRV,2017-06-21T15:24
MRI,MRI_MRV,2019-06-26T14:46
MRI,MRI_cardiac,2017-02-12T02:05
MRI,MRI_functional,2018-05-12T06:32
MRI,MRI_breast,2019-02-20T05:23
MRI,MRI_cardiac,2019-06-03T15:23
MRI,MRI_cardiac,2018-03-22T07:39
MRI,MRI_MRA,2017-05-11T16:40
MRI,MRI_cardiac,2019-06-22T09:23
MRI,MRI_functional,2018-06-16T12:22
MRI,MRI_MRV,2019-07-26T13:13
MRI,MRI_functional,2017-08-25T08:39
MRI,MRI_cardiac,2019-05-10T04:29
MRI,MRI_cardiac,2019-06-05T05:58
MRI,MRI_MRA,2019-06-16T15:44
MRI,MRI_MRA,2018-12-11T17:05
MRI,MRI_MRV,2017-07-04T06:32
MRI,MRI_functional,2017-08-30T17:33
MRI,MRI_MRV,2019-08-27T08:36
MRI,MRI_MRA,2017-03-08T00:12
MRI,MRI_MRV,2018-11-05T22:51
MRI,MRI_MRV,2019-09-23T19:31
MRI,MRI_functional,2019-07-05T17:21
MRI,MRI_breast,2019-04-12T14:23
MRI,MRI_functional,2017-09-17T17:15
MRI,MRI_MRV,2017-11-18T06:16
MRI,MRI_functional,2018-10-22T22:58
MRI,MRI_cardiac,2017-05-13T23:32
MRI,MRI_MRV,2018-01-29T06:28
MRI,MRI_breast,2019-01-27T20:26
MRI,MRI_functional,2017-06-08T18:18
MRI,MRI_cardiac,2017-10-13T01:06
MRI,MRI_cardiac,2017-09-03T15:35
MRI,MRI_breast,2017-01-29T22:26
MRI,MRI_cardiac,2018-06-15T16:39
MRI,MRI_cardiac,2017-07-01T05:37
MRI,MRI_cardiac,2019-09-18T06:39
MRI,MRI_MRV,2017-07-06T23:43
MRI,MRI_MRA,2019-01-21T20:14
MRI,MRI_breast,2019-05-11T15:06
MRI,MRI_MRA,2019-02-22T02:38
MRI,MRI_functional,2017-08-26T21:01
MRI,MRI_MRV,2017-05-10T17:21
MRI,MRI_MRA,2019-08-03T08:17
MRI,MRI_breast,2018-04-13T14:03
MRI,MRI_cardiac,2017-04-24T15:47
MRI,MRI_functional,2017-04-30T16:19
MRI,MRI_MRA,2019-01-21T04:07
MRI,MRI_functional,2018-10-13T01:50
MRI,MRI_MRA,2017-12-14T06:46
MRI,MRI_functional,2017-06-01T04:02
MRI,MRI_functional,2018-07-18T08:05
MRI,MRI_functional,2019-02-18T17:58
MRI,MRI_functional,2018-02-07T11:41
MRI,MRI_functional,2017-07-30T05:46
MRI,MRI_breast,2017-04-18T05:26
MRI,MRI_cardiac,2017-05-02T00:15
MRI,MRI_MRA,2019-02-04T15:51
MRI,MRI_MRA,2019-06-05T11:54
MRI,MRI_functional,2018-10-30T03:43
MRI,MRI_cardiac,2018-12-21T06:23
MRI,MRI_MRA,2018-08-30T20:38
MRI,MRI_MRV,2019-04-30T16:24
MRI,MRI_MRA,2017-07-28T01:37
MRI,MRI_MRV,2017-09-10T14:29
MRI,MRI_breast,2017-04-03T18:37
MRI,MRI_cardiac,2017-07-04T02:48
MRI,MRI_cardiac,2018-04-10T14:51
MRI,MRI_MRA,2017-06-17T19:41
MRI,MRI_cardiac,2017-03-18T01:05
MRI,MRI_MRA,2019-07-02T01:00
MRI,MRI_MRV,2019-03-14T17:46
MRI,MRI_MRV,2018-08-13T04:32
MRI,MRI_breast,2019-03-02T12:09
MRI,MRI_MRA,2018-05-09T15:43
MRI,MRI_MRV,2018-09-15T20:57
MRI,MRI_breast,2018-06-01T03:57
MRI,MRI_breast,2017-12-25T03:47
MRI,MRI_functional,2019-07-05T02:56
MRI,MRI_functional,2018-10-21T01:59
MRI,MRI_MRA,2019-08-07T08:07
MRI,MRI_cardiac,2019-03-19T18:02
MRI,MRI_functional,2017-12-30T13:52
MRI,MRI_MRV,2018-03-29T10:53
MRI,MRI_cardiac,2018-05-25T21:59
MRI,MRI_functional,2017-06-12T14:12
MRI,MRI_MRA,2019-01-01T10:03
MRI,MRI_functional,2019-09-28T15:34
MRI,MRI_breast,2017-08-14T19:51
MRI,MRI_MRA,2019-05-25T04:19
MRI,MRI_cardiac,2018-12-11T06:10
MRI,MRI_MRA,2018-02-07T07:06
MRI,MRI_MRA,2018-09-28T08:46
MRI,MRI_cardiac,2017-07-14T04:02
MRI,MRI_MRA,2017-06-07T00:11
MRI,MRI_functional,2018-11-28T03:22
MRI,MRI_MRV,2019-03-04T19:57
MRI,MRI_breast,2018-11-11T21:18
MRI,MRI_MRA,2018-03-19T11:18
MRI,MRI_MRV,2018-10-22T14:59
MRI,MRI_breast,2018-04-21T08:17
MRI,MRI_breast,2019-08-08T19:48
MRI,MRI_cardiac,2019-01-27T12:39
MRI,MRI_functional,2017-08-22T13:23
MRI,MRI_MRV,2017-02-18T03:14
MRI,MRI_cardiac,2018-08-01T11:47
MRI,MRI_functional,2019-09-18T17:09
MRI,MRI_breast,2018-03-28T20:25
MRI,MRI_breast,2019-08-12T14:25
MRI,MRI_MRV,2018-11-16T21:47
MRI,MRI_cardiac,2019-04-19T14:53
MRI,MRI_breast,2019-05-06T17:35
MRI,MRI_breast,2019-07-05T12:17
MRI,MRI_MRV,2019-09-20T09:40
MRI,MRI_functional,2018-04-12T12:29
MRI,MRI_cardiac,2019-08-04T10:24
MRI,MRI_MRA,2018-03-05T23:25
MRI,MRI_MRV,2017-06-18T08:16
MRI,MRI_functional,2019-07-08T16:10
MRI,MRI_cardiac,2018-03-08T08:52
MRI,MRI_MRV,2017-10-08T04:05
MRI,MRI_MRV,2018-11-14T04:15
MRI,MRI_MRV,2017-11-17T17:33
MRI,MRI_MRV,2017-11-24T09:40
MRI,MRI_MRV,2018-02-20T14:26
MRI,MRI_MRV,2017-06-24T02:51
MRI,MRI_MRV,2018-03-25T02:58
MRI,MRI_cardiac,2017-11-19T18:15
MRI,MRI_functional,2017-03-01T16:30
MRI,MRI_MRV,2019-01-14T07:14
MRI,MRI_MRA,2018-03-16T00:42
MRI,MRI_cardiac,2018-06-18T17:59
MRI,MRI_functional,2019-06-13T21:50
MRI,MRI_MRA,2019-01-26T09:23
MRI,MRI_MRV,2019-02-25T13:13
MRI,MRI_functional,2018-05-28T14:32
MRI,MRI_MRV,2018-05-26T14:19
MRI,MRI_functional,2018-11-15T14:50
MRI,MRI_breast,2018-09-07T09:15
MRI,MRI_MRV,2018-09-04T10:31
MRI,MRI_functional,2017-08-18T14:06
MRI,MRI_cardiac,2017-06-25T11:54
MRI,MRI_cardiac,2017-02-09T15:39
MRI,MRI_breast,2017-07-29T17:40
MRI,MRI_functional,2019-03-10T02:18
MRI,MRI_MRV,2018-01-07T03:47
MRI,MRI_breast,2019-07-30T13:41
MRI,MRI_cardiac,2017-03-13T11:35
MRI,MRI_MRA,2018-09-24T20:39
MRI,MRI_MRA,2017-04-29T19:31
MRI,MRI_MRA,2018-12-16T02:18
MRI,MRI_functional,2019-02-13T03:41
MRI,MRI_functional,2019-03-25T06:20
MRI,MRI_breast,2019-05-09T22:25
MRI,MRI_MRV,2018-09-27T14:49
MRI,MRI_breast,2019-06-03T02:20
MRI,MRI_breast,2018-01-09T07:39
MRI,MRI_functional,2019-05-06T15:48
MRI,MRI_MRV,2019-06-30T02:53
MRI,MRI_cardiac,2017-04-12T07:13
MRI,MRI_breast,2019-02-02T22:34
MRI,MRI_MRV,2018-05-10T15:15
MRI,MRI_cardiac,2019-05-12T14:34
MRI,MRI_MRV,2017-03-27T00:57
MRI,MRI_MRV,2018-10-10T05:20
MRI,MRI_functional,2017-03-01T11:27
MRI,MRI_MRV,2017-10-23T12:26
MRI,MRI_MRV,2018-01-15T01:08
MRI,MRI_cardiac,2017-12-17T04:15
MRI,MRI_functional,2017-02-05T09:17
MRI,MRI_MRA,2018-05-07T22:38
MRI,MRI_functional,2019-06-25T01:41
MRI,MRI_cardiac,2017-12-26T02:16
MRI,MRI_MRA,2018-04-03T06:14
MRI,MRI_functional,2019-09-02T06:19
MRI,MRI_cardiac,2018-04-21T06:07
MRI,MRI_MRA,2019-04-12T02:45
MRI,MRI_breast,2018-08-18T11:29
MRI,MRI_MRA,2018-09-24T11:28
MRI,MRI_MRV,2017-10-11T23:57
MRI,MRI_breast,2018-03-08T13:42
MRI,MRI_breast,2019-06-14T10:37
MRI,MRI_breast,2017-02-06T20:02
MRI,MRI_breast,2018-06-22T01:02
MRI,MRI_MRA,2019-01-14T22:53
MRI,MRI_MRV,2019-04-04T15:08
MRI,MRI_cardiac,2018-06-18T23:17
MRI,MRI_MRA,2019-03-11T20:47
MRI,MRI_breast,2018-10-07T19:32
MRI,MRI_functional,2019-07-01T14:59
MRI,MRI_MRV,2018-02-14T09:10
MRI,MRI_MRA,2017-07-12T02:23
MRI,MRI_cardiac,2017-07-02T05:29
MRI,MRI_cardiac,2018-12-01T20:08
MRI,MRI_cardiac,2017-06-24T01:02
MRI,MRI_MRV,2019-08-15T22:42
MRI,MRI_breast,2018-06-18T14:13
MRI,MRI_breast,2019-09-20T09:29
MRI,MRI_cardiac,2017-12-11T23:12
MRI,MRI_breast,2019-07-11T03:38
MRI,MRI_cardiac,2019-02-10T03:13
MRI,MRI_breast,2018-04-28T11:02
MRI,MRI_MRV,2019-08-17T02:36
MRI,MRI_breast,2018-05-19T00:10
MRI,MRI_MRV,2017-08-13T07:45
MRI,MRI_MRA,2019-03-02T12:12
MRI,MRI_MRA,2019-06-20T07:45
MRI,MRI_cardiac,2019-08-26T11:56
MRI,MRI_MRV,2017-04-11T13:58
MRI,MRI_functional,2017-01-28T11:46
MRI,MRI_MRA,2019-04-16T04:24
MRI,MRI_MRV,2019-06-06T23:13
MRI,MRI_cardiac,2018-04-20T14:36
MRI,MRI_cardiac,2019-06-16T07:48
MRI,MRI_breast,2017-11-29T18:54
MRI,MRI_MRV,2017-10-24T09:00
MRI,MRI_breast,2019-05-27T06:54
MRI,MRI_cardiac,2018-09-25T16:16
MRI,MRI_MRA,2017-08-01T07:31
MRI,MRI_functional,2017-08-02T23:57
MRI,MRI_MRA,2018-03-22T09:30
MRI,MRI_cardiac,2019-04-04T02:54
MRI,MRI_breast,2019-05-13T03:11
MRI,MRI_MRA,2019-06-05T19:27
MRI,MRI_MRV,2018-10-12T20:08
MRI,MRI_MRV,2017-02-28T07:39
MRI,MRI_breast,2017-12-24T17:59
MRI,MRI_functional,2017-07-28T12:19
MRI,MRI_breast,2017-05-24T23:21
MRI,MRI_MRV,2019-07-16T02:30
MRI,MRI_MRV,2019-03-14T11:07
MRI,MRI_MRV,2018-07-07T23:13
MRI,MRI_functional,2018-04-10T02:19
MRI,MRI_MRV,2019-03-04T12:45
MRI,MRI_MRV,2019-02-25T16:02
MRI,MRI_MRA,2017-03-28T02:41
MRI,MRI_MRA,2019-01-27T10:52
MRI,MRI_functional,2019-02-07T14:37
MRI,MRI_breast,2018-06-06T12:45
MRI,MRI_MRV,2017-04-02T03:30
MRI,MRI_MRA,2017-09-07T10:11
MRI,MRI_MRV,2017-10-27T12:50
MRI,MRI_cardiac,2019-04-29T21:42
MRI,MRI_cardiac,2018-03-23T10:19
MRI,MRI_cardiac,2018-01-04T04:11
MRI,MRI_cardiac,2017-06-27T16:56
MRI,MRI_MRV,2017-03-21T08:54
MRI,MRI_MRA,2019-04-14T12:05
MRI,MRI_MRA,2017-06-20T13:13
MRI,MRI_MRA,2017-03-18T23:10
MRI,MRI_MRA,2017-04-14T02:13
MRI,MRI_breast,2018-12-21T06:56
MRI,MRI_functional,2019-02-06T23:49
MRI,MRI_MRA,2018-02-11T07:02
MRI,MRI_breast,2018-06-04T03:16
MRI,MRI_breast,2017-07-14T08:14
MRI,MRI_MRV,2017-06-04T08:57
MRI,MRI_MRA,2018-02-09T18:01
MRI,MRI_MRA,2017-04-02T04:04
MRI,MRI_MRA,2019-04-19T15:39
MRI,MRI_MRV,2017-06-15T02:39
MRI,MRI_cardiac,2019-04-20T13:42
MRI,MRI_breast,2017-07-23T02:47
MRI,MRI_cardiac,2017-01-22T08:01
MRI,MRI_functional,2018-09-03T04:06
MRI,MRI_MRV,2018-01-24T16:38
MRI,MRI_MRV,2018-07-17T06:57
MRI,MRI_functional,2019-05-19T08:34
MRI,MRI_MRV,2017-10-12T02:22
MRI,MRI_MRA,2019-05-21T14:20
MRI,MRI_breast,2018-07-29T11:29
MRI,MRI_MRA,2017-10-24T13:14
MRI,MRI_MRA,2017-12-01T09:22
MRI,MRI_functional,2019-09-21T20:47
MRI,MRI_breast,2017-12-27T07:49
MRI,MRI_functional,2017-08-23T10:58
MRI,MRI_functional,2018-04-16T15:32
MRI,MRI_MRA,2018-09-07T09:38
MRI,MRI_functional,2018-08-20T01:16
MRI,MRI_functional,2019-03-09T05:50
MRI,MRI_MRV,2019-03-13T09:06
MRI,MRI_MRA,2018-06-25T05:49
MRI,MRI_cardiac,2017-08-25T21:31
MRI,MRI_breast,2018-01-29T17:24
MRI,MRI_MRV,2018-12-30T02:05
MRI,MRI_cardiac,2019-08-20T07:29
MRI,MRI_MRA,2017-08-13T19:49
MRI,MRI_MRA,2018-12-04T05:23
MRI,MRI_MRA,2019-01-01T15:18
MRI,MRI_functional,2018-03-07T14:29
MRI,MRI_MRV,2019-04-26T16:05
MRI,MRI_cardiac,2018-10-03T04:14
MRI,MRI_functional,2019-03-13T02:05
MRI,MRI_breast,2019-09-25T10:06
MRI,MRI_MRA,2018-12-07T04:26
MRI,MRI_MRV,2017-06-27T09:55
MRI,MRI_functional,2018-11-10T09:54
MRI,MRI_functional,2017-12-22T06:12
MRI,MRI_cardiac,2017-01-21T11:21
MRI,MRI_breast,2018-12-07T16:31
MRI,MRI_cardiac,2018-10-03T14:45
MRI,MRI_MRV,2018-12-21T12:59
MRI,MRI_MRA,2017-08-14T20:18
MRI,MRI_cardiac,2017-07-18T01:01
MRI,MRI_functional,2017-02-24T23:34
MRI,MRI_MRA,2019-04-22T18:42
MRI,MRI_functional,2018-11-19T19:56
MRI,MRI_MRA,2018-04-08T23:21
MRI,MRI_functional,2018-04-26T07:25
MRI,MRI_MRV,2017-09-11T04:44
MRI,MRI_cardiac,2019-01-10T05:51
MRI,MRI_functional,2019-02-28T18:08
MRI,MRI_breast,2018-12-23T12:47
MRI,MRI_breast,2018-02-26T19:52
MRI,MRI_functional,2019-07-29T15:21
MRI,MRI_MRV,2019-05-10T22:22
MRI,MRI_breast,2019-08-10T00:14
MRI,MRI_cardiac,2019-01-23T15:05
MRI,MRI_functional,2019-08-14T18:48
MRI,MRI_cardiac,2019-03-23T16:34
MRI,MRI_functional,2019-01-06T19:53
MRI,MRI_cardiac,2018-02-23T01:50
MRI,MRI_breast,2019-02-11T03:49
MRI,MRI_cardiac,2018-07-18T21:42
MRI,MRI_breast,2017-04-08T10:59
MRI,MRI_MRV,2017-05-24T23:34
MRI,MRI_cardiac,2019-09-22T21:52
MRI,MRI_breast,2018-05-06T19:53
MRI,MRI_cardiac,2017-01-25T20:18
MRI,MRI_cardiac,2017-11-07T00:10
MRI,MRI_breast,2017-11-08T09:51
MRI,MRI_MRA,2019-07-23T20:35
MRI,MRI_functional,2019-09-22T01:58
MRI,MRI_MRV,2019-05-21T08:34
MRI,MRI_functional,2019-06-28T07:21
MRI,MRI_breast,2018-01-10T07:27
MRI,MRI_cardiac,2019-08-18T09:51
MRI,MRI_functional,2019-09-20T22:14
MRI,MRI_cardiac,2019-03-29T10:05
MRI,MRI_breast,2017-10-02T11:21
MRI,MRI_breast,2019-01-19T21:11
MRI,MRI_MRA,2019-06-17T14:54
MRI,MRI_MRA,2019-02-03T04:45
MRI,MRI_functional,2019-04-26T00:33
MRI,MRI_MRA,2017-09-23T10:40
MRI,MRI_MRA,2019-03-16T20:24
MRI,MRI_cardiac,2018-02-26T14:12
MRI,MRI_MRV,2017-06-06T19:27
MRI,MRI_cardiac,2019-07-04T21:02
MRI,MRI_MRV,2019-05-13T18:40
MRI,MRI_MRA,2017-01-27T15:10
MRI,MRI_MRA,2017-05-03T17:11
MRI,MRI_cardiac,2019-03-06T13:42
MRI,MRI_MRA,2017-01-08T18:54
MRI,MRI_MRA,2017-11-19T17:46
MRI,MRI_breast,2017-04-27T22:19
MRI,MRI_MRV,2017-05-07T23:10
MRI,MRI_breast,2019-07-13T11:57
MRI,MRI_MRV,2017-02-17T18:53
MRI,MRI_cardiac,2017-09-13T02:37
MRI,MRI_MRV,2019-08-24T19:26
MRI,MRI_MRV,2019-06-03T20:05
MRI,MRI_MRA,2019-04-17T00:09
MRI,MRI_MRV,2019-07-28T14:34
MRI,MRI_MRA,2017-03-20T04:35
MRI,MRI_MRA,2017-11-02T23:27
MRI,MRI_MRA,2017-04-22T05:45
MRI,MRI_MRA,2017-09-20T14:26
MRI,MRI_functional,2017-05-28T08:24
MRI,MRI_breast,2017-11-27T01:31
MRI,MRI_MRV,2017-05-04T10:51
MRI,MRI_cardiac,2017-09-04T13:42
MRI,MRI_cardiac,2017-10-07T02:09
MRI,MRI_MRA,2019-05-10T23:13
MRI,MRI_MRA,2017-06-23T15:50
MRI,MRI_cardiac,2019-07-02T18:06
MRI,MRI_cardiac,2017-08-12T09:38
MRI,MRI_MRV,2019-02-11T02:06
MRI,MRI_MRA,2017-03-03T01:25
MRI,MRI_MRV,2018-08-23T15:13
MRI,MRI_MRV,2017-01-15T10:08
MRI,MRI_MRA,2018-05-29T19:56
MRI,MRI_MRV,2017-01-13T07:12
MRI,MRI_cardiac,2017-03-10T20:09
MRI,MRI_cardiac,2017-09-07T07:10
MRI,MRI_breast,2018-07-29T09:12
MRI,MRI_breast,2019-08-24T13:23
MRI,MRI_MRA,2017-04-24T00:47
MRI,MRI_MRV,2018-06-20T10:02
MRI,MRI_functional,2017-10-12T21:45
MRI,MRI_cardiac,2018-07-16T01:32
MRI,MRI_cardiac,2019-09-20T20:46
MRI,MRI_cardiac,2017-05-25T11:23
MRI,MRI_functional,2019-02-05T09:24
MRI,MRI_functional,2018-05-02T17:59
MRI,MRI_MRV,2018-05-16T17:15
MRI,MRI_cardiac,2018-06-11T01:28
MRI,MRI_MRV,2017-05-05T19:53
MRI,MRI_MRA,2018-08-11T15:40
MRI,MRI_MRV,2019-05-20T07:42
MRI,MRI_MRA,2018-06-07T10:40
MRI,MRI_breast,2017-05-28T03:03
MRI,MRI_cardiac,2018-04-02T00:46
MRI,MRI_breast,2018-08-30T04:09
MRI,MRI_cardiac,2018-11-23T13:19
MRI,MRI_MRV,2017-11-27T12:43
MRI,MRI_MRV,2019-05-10T17:46
MRI,MRI_MRV,2019-04-19T22:49
MRI,MRI_MRV,2017-04-06T04:32
MRI,MRI_functional,2017-01-14T15:24
MRI,MRI_breast,2017-09-26T07:09
MRI,MRI_MRA,2019-02-01T16:33
MRI,MRI_cardiac,2017-11-22T07:13
MRI,MRI_MRA,2018-06-22T05:57
MRI,MRI_breast,2019-09-06T07:44
MRI,MRI_breast,2018-08-28T00:37
MRI,MRI_cardiac,2017-06-28T07:40
MRI,MRI_breast,2018-09-29T07:22
MRI,MRI_breast,2017-05-21T07:36
MRI,MRI_cardiac,2017-04-12T23:11
MRI,MRI_MRV,2019-08-12T00:11
MRI,MRI_cardiac,2019-02-03T07:00
MRI,MRI_cardiac,2017-01-12T17:13
MRI,MRI_cardiac,2017-05-19T18:44
MRI,MRI_MRA,2018-08-24T13:39
MRI,MRI_functional,2018-08-24T19:57
MRI,MRI_MRA,2018-04-15T18:58
MRI,MRI_cardiac,2019-07-03T17:55
Ultrasound,Ultrasound_transvaginal,2018-05-11T16:30
Ultrasound,Ultrasound_transrectal,2019-07-21T01:55
Ultrasound,Ultrasound_abdominal,2019-01-23T20:31
Ultrasound,Ultrasound_obstetric,2018-04-14T19:03
Ultrasound,Ultrasound_pelvic,2019-06-07T12:11
Ultrasound,Ultrasound_pelvic,2017-08-12T11:29
Ultrasound,Ultrasound_transabdominal,2018-05-14T11:33
Ultrasound,Ultrasound_pelvic,2019-01-05T01:27
Ultrasound,Ultrasound_transabdominal,2017-10-21T18:05
Ultrasound,Ultrasound_abdominal,2019-01-16T13:50
Ultrasound,Ultrasound_pelvic,2019-02-12T16:31
Ultrasound,Ultrasound_transvaginal,2018-04-04T01:29
Ultrasound,Ultrasound_transvaginal,2017-08-16T20:39
Ultrasound,Ultrasound_transabdominal,2017-10-24T11:09
Ultrasound,Ultrasound_pelvic,2017-09-07T06:22
Ultrasound,Ultrasound_abdominal,2019-02-11T11:31
Ultrasound,Ultrasound_abdominal,2018-08-22T20:30
Ultrasound,Ultrasound_pelvic,2019-04-22T16:24
Ultrasound,Ultrasound_transvaginal,2017-11-08T18:10
Ultrasound,Ultrasound_transrectal,2019-04-15T21:09
Ultrasound,Ultrasound_abdominal,2017-12-29T11:37
Ultrasound,Ultrasound_transabdominal,2017-05-30T21:29
Ultrasound,Ultrasound_pelvic,2018-06-10T10:43
Ultrasound,Ultrasound_pelvic,2019-07-20T22:20
Ultrasound,Ultrasound_transvaginal,2018-08-03T23:21
Ultrasound,Ultrasound_transvaginal,2017-08-24T09:48
Ultrasound,Ultrasound_pelvic,2019-02-18T11:20
Ultrasound,Ultrasound_transvaginal,2018-02-25T17:29
Ultrasound,Ultrasound_abdominal,2018-08-24T17:21
Ultrasound,Ultrasound_abdominal,2017-05-14T22:41
Ultrasound,Ultrasound_transabdominal,2019-04-23T20:36
Ultrasound,Ultrasound_transrectal,2019-01-07T22:05
Ultrasound,Ultrasound_pelvic,2019-05-20T05:31
Ultrasound,Ultrasound_transrectal,2019-04-23T15:04
Ultrasound,Ultrasound_transrectal,2018-01-02T08:23
Ultrasound,Ultrasound_abdominal,2017-12-23T22:53
Ultrasound,Ultrasound_pelvic,2019-05-12T15:37
Ultrasound,Ultrasound_transvaginal,2019-07-05T10:26
Ultrasound,Ultrasound_pelvic,2019-02-06T12:53
Ultrasound,Ultrasound_obstetric,2019-06-14T18:16
Ultrasound,Ultrasound_transvaginal,2018-10-21T15:39
Ultrasound,Ultrasound_transvaginal,2017-07-10T04:33
Ultrasound,Ultrasound_abdominal,2019-08-25T12:30
Ultrasound,Ultrasound_transvaginal,2018-12-13T03:23
Ultrasound,Ultrasound_transabdominal,2018-08-02T10:27
Ultrasound,Ultrasound_transabdominal,2017-05-21T07:25
Ultrasound,Ultrasound_pelvic,2019-06-01T09:27
Ultrasound,Ultrasound_transabdominal,2019-06-23T01:41
Ultrasound,Ultrasound_transrectal,2018-11-08T07:13
Ultrasound,Ultrasound_transrectal,2018-03-27T04:39
Ultrasound,Ultrasound_transabdominal,2018-06-11T02:01
Ultrasound,Ultrasound_transvaginal,2019-03-05T17:19
Ultrasound,Ultrasound_obstetric,2018-03-10T11:29
Ultrasound,Ultrasound_transrectal,2017-01-15T23:24
Ultrasound,Ultrasound_transvaginal,2019-06-27T11:41
Ultrasound,Ultrasound_transvaginal,2017-12-27T06:32
Ultrasound,Ultrasound_transrectal,2019-05-03T14:07
Ultrasound,Ultrasound_pelvic,2018-11-03T01:22
Ultrasound,Ultrasound_transabdominal,2019-01-17T01:56
Ultrasound,Ultrasound_transvaginal,2019-03-16T02:13
Ultrasound,Ultrasound_obstetric,2017-11-05T11:15
Ultrasound,Ultrasound_transvaginal,2018-06-06T21:44
Ultrasound,Ultrasound_pelvic,2018-10-08T15:31
Ultrasound,Ultrasound_transrectal,2017-09-15T23:27
Ultrasound,Ultrasound_transabdominal,2018-03-05T13:04
Ultrasound,Ultrasound_abdominal,2019-03-28T22:30
Ultrasound,Ultrasound_abdominal,2018-04-19T16:46
Ultrasound,Ultrasound_abdominal,2018-11-05T09:27
Ultrasound,Ultrasound_transabdominal,2018-12-14T19:40
Ultrasound,Ultrasound_transvaginal,2017-12-01T15:57
Ultrasound,Ultrasound_obstetric,2019-03-11T01:26
Ultrasound,Ultrasound_abdominal,2017-03-15T05:14
Ultrasound,Ultrasound_abdominal,2019-04-06T00:32
Ultrasound,Ultrasound_transrectal,2018-12-09T17:28
Ultrasound,Ultrasound_transabdominal,2019-07-01T23:46
Ultrasound,Ultrasound_obstetric,2017-05-05T11:42
Ultrasound,Ultrasound_transrectal,2018-11-24T13:00
Ultrasound,Ultrasound_transrectal,2017-12-03T02:12
Ultrasound,Ultrasound_obstetric,2018-12-06T20:55
